date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM
2024-07-30T18:09:29+02:00,TENMDOUBLES-----------8FNL000800--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-FRA01,Monfils / Roger-Vasselin,Team,FRA,France,0,SCORE,L,
2024-07-30T18:09:29+02:00,TENMDOUBLES-----------8FNL000800--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-GER01,Krawietz / Puetz,Team,GER,Germany,2,SCORE,W,
2024-07-30T19:59:59+02:00,TENMDOUBLES-----------8FNL000700--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-CZE01,Machac / Pavlasek,Team,CZE,Czechia,2,SCORE,W,
2024-07-30T19:59:59+02:00,TENMDOUBLES-----------8FNL000700--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-CHI01,Jarry / Tabilo,Team,CHI,Chile,1,SCORE,L,
2024-07-30T20:03:01+02:00,TENMDOUBLES-----------8FNL000500--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-ESP01,Alcaraz / Nadal,Team,ESP,Spain,2,SCORE,W,
2024-07-30T20:03:01+02:00,TENMDOUBLES-----------8FNL000500--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-NED01,Griekspoor / Koolhof,Team,NED,Netherlands,1,SCORE,L,
2024-07-31T14:51:37+02:00,TENMDOUBLES-----------QFNL000400--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-CZE01,Machac / Pavlasek,Team,CZE,Czechia,2,SCORE,W,
2024-07-31T14:51:37+02:00,TENMDOUBLES-----------QFNL000400--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-GER01,Krawietz / Puetz,Team,GER,Germany,1,SCORE,L,
2024-07-31T17:39:25+02:00,TENMDOUBLES-----------R32-000900--,TENMDOUBLES,Men's Doubles,Men's Doubles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-ARG01,Gonzalez / Molteni,Team,ARG,Argentina,0,SCORE,L,
2024-07-31T17:39:25+02:00,TENMDOUBLES-----------R32-000900--,TENMDOUBLES,Men's Doubles,Men's Doubles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-ESP01,Alcaraz / Nadal,Team,ESP,Spain,2,SCORE,W,
2024-07-31T18:00:04+02:00,TENMDOUBLES-----------QFNL000100--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-AUS02,Ebden / Peers,Team,AUS,Australia,2,SCORE,W,
2024-07-31T18:00:04+02:00,TENMDOUBLES-----------QFNL000100--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-GER02,Koepfer / Struff,Team,GER,Germany,0,SCORE,L,
2024-07-31T18:27:02+02:00,TENMDOUBLES-----------8FNL000300--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA01,Fritz / Paul,Team,USA,United States,2,SCORE,W,
2024-07-31T18:27:02+02:00,TENMDOUBLES-----------8FNL000300--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-NED02,Haase / Rojer,Team,NED,Netherlands,0,SCORE,L,
2024-07-31T18:33:34+02:00,TENMDOUBLES-----------R32-000700--,TENMDOUBLES,Men's Doubles,Men's Doubles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-JPN01,Daniel / Nishikori,Team,JPN,Japan,1,SCORE,L,
2024-07-31T18:33:34+02:00,TENMDOUBLES-----------R32-000700--,TENMDOUBLES,Men's Doubles,Men's Doubles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-GBR02,Evans / Murray,Team,GBR,Great Britain,2,SCORE,W,
2024-07-31T19:11:18+02:00,TENMDOUBLES-----------8FNL000400--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-GBR02,Evans / Murray,Team,GBR,Great Britain,2,SCORE,W,
2024-07-31T19:11:18+02:00,TENMDOUBLES-----------8FNL000400--,TENMDOUBLES,Men's Doubles,Men's Doubles Second Round,Second Round,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-BEL01,Gille / Vliegen,Team,BEL,Belgium,1,SCORE,L,
2024-07-31T21:09:18+02:00,TENMDOUBLES-----------QFNL000300--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-ESP01,Alcaraz / Nadal,Team,ESP,Spain,0,SCORE,L,
2024-07-31T21:09:18+02:00,TENMDOUBLES-----------QFNL000300--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA02,Krajicek / Ram,Team,USA,United States,2,SCORE,W,
2024-08-01T16:16:03+02:00,TENMDOUBLES-----------SFNL000200--,TENMDOUBLES,Men's Doubles,Men's Doubles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA02,Krajicek / Ram,Team,USA,United States,2,SCORE,W,
2024-08-01T16:16:03+02:00,TENMDOUBLES-----------SFNL000200--,TENMDOUBLES,Men's Doubles,Men's Doubles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-CZE01,Machac / Pavlasek,Team,CZE,Czechia,0,SCORE,L,
2024-08-01T21:47:23+02:00,TENMDOUBLES-----------QFNL000200--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA01,Fritz / Paul,Team,USA,United States,2,SCORE,W,
2024-08-01T21:47:23+02:00,TENMDOUBLES-----------QFNL000200--,TENMDOUBLES,Men's Doubles,Men's Doubles Quarter-final,Quarter-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-GBR02,Evans / Murray,Team,GBR,Great Britain,0,SCORE,L,
2024-08-02T15:51:53+02:00,TENMDOUBLES-----------SFNL000100--,TENMDOUBLES,Men's Doubles,Men's Doubles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-AUS02,Ebden / Peers,Team,AUS,Australia,2,SCORE,W,
2024-08-02T15:51:53+02:00,TENMDOUBLES-----------SFNL000100--,TENMDOUBLES,Men's Doubles,Men's Doubles Semi-final,Semi-final,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA01,Fritz / Paul,Team,USA,United States,0,SCORE,L,
2024-08-03T14:13:39+02:00,TENMDOUBLES-----------FNL-000100--,TENMDOUBLES,Men's Doubles,Men's Doubles Gold Medal Match,Gold Medal Match,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-AUS02,Ebden / Peers,Team,AUS,Australia,2,SCORE,W,
2024-08-03T14:13:39+02:00,TENMDOUBLES-----------FNL-000100--,TENMDOUBLES,Men's Doubles,Men's Doubles Gold Medal Match,Gold Medal Match,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA02,Krajicek / Ram,Team,USA,United States,1,SCORE,L,
2024-08-03T15:51:44+02:00,TENMDOUBLES-----------FNL-000200--,TENMDOUBLES,Men's Doubles,Men's Doubles Bronze Medal Match,Bronze Medal Match,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-USA01,Fritz / Paul,Team,USA,United States,2,SCORE,W,
2024-08-03T15:51:44+02:00,TENMDOUBLES-----------FNL-000200--,TENMDOUBLES,Men's Doubles,Men's Doubles Bronze Medal Match,Bronze Medal Match,M,Tennis,TEN,Roland-Garros Stadium,TENMDOUBLES-CZE01,Machac / Pavlasek,Team,CZE,Czechia,0,SCORE,L,
2024-07-28T13:35:11+02:00,TENMSINGLES-----------R64-002100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1972646,AUGER-ALIASSIME Felix,Person,CAN,Canada,2,SCORE,W,
2024-07-28T13:35:11+02:00,TENMSINGLES-----------R64-002100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1930785,GIRON Marcos,Person,USA,United States,0,SCORE,L,
2024-07-28T14:22:15+02:00,TENMSINGLES-----------R64-003000--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1895916,ETCHEVERRY Tomas Martin,Person,ARG,Argentina,2,SCORE,W,
2024-07-28T14:22:15+02:00,TENMSINGLES-----------R64-003000--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1955871,SEYBOTH WILD Thiago,Person,BRA,Brazil,0,SCORE,L,
2024-07-28T14:44:22+02:00,TENMSINGLES-----------R64-002600--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1889632,MOUTET Corentin,Person,FRA,France,2,SCORE,W,
2024-07-28T14:44:22+02:00,TENMSINGLES-----------R64-002600--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1542537,NAGAL Sumit,Person,IND,India,1,SCORE,L,
2024-07-28T14:44:45+02:00,TENMSINGLES-----------R64-000600--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1930781,EUBANKS Christopher,Person,USA,United States,0,SCORE,L,
2024-07-28T14:44:45+02:00,TENMSINGLES-----------R64-000600--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,4118990,HASSAN Benjamin,Person,LBN,Lebanon,2,SCORE,W,
2024-07-28T15:11:38+02:00,TENMSINGLES-----------R64-001500--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1900429,DRAPER Jack,Person,GBR,Great Britain,2,SCORE,W,
2024-07-28T15:11:38+02:00,TENMSINGLES-----------R64-001500--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1896664,NISHIKORI Kei,Person,JPN,Japan,0,SCORE,L,
2024-07-28T15:16:27+02:00,TENMSINGLES-----------R64-002300--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1966948,HAASE Robin,Person,NED,Netherlands,0,SCORE,L,
2024-07-28T15:16:27+02:00,TENMSINGLES-----------R64-002300--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1562304,OFNER Sebastian,Person,AUT,Austria,2,SCORE,W,
2024-07-28T16:21:20+02:00,TENMSINGLES-----------R64-000700--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1969767,ECHARGUI Moez,Person,TUN,Tunisia,1,SCORE,L,
2024-07-28T16:21:20+02:00,TENMSINGLES-----------R64-000700--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1900430,EVANS Daniel,Person,GBR,Great Britain,2,SCORE,W,
2024-07-28T16:22:04+02:00,TENMSINGLES-----------R64-001400--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1896020,NAVONE Mariano,Person,ARG,Argentina,2,SCORE,W,
2024-07-28T16:22:04+02:00,TENMSINGLES-----------R64-001400--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1937336,BORGES Nuno,Person,POR,Portugal,0,SCORE,L,
2024-07-28T16:31:43+02:00,TENMSINGLES-----------R64-002000--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1958417,MAROZSAN Fabian,Person,HUN,Hungary,0,SCORE,L,
2024-07-28T16:31:43+02:00,TENMSINGLES-----------R64-002000--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1889617,HUMBERT Ugo,Person,FRA,France,2,SCORE,W,
2024-07-28T17:18:24+02:00,TENMSINGLES-----------R64-003100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1966950,GRIEKSPOOR Tallon,Person,NED,Netherlands,2,SCORE,W,
2024-07-28T17:18:24+02:00,TENMSINGLES-----------R64-003100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1969772,TSITSIPAS Petros,Person,GRE,Greece,0,SCORE,L,
2024-07-28T17:19:51+02:00,TENMSINGLES-----------R64-001800--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1563693,MARTINEZ Pedro,Person,ESP,Spain,1,SCORE,L,
2024-07-28T17:19:51+02:00,TENMSINGLES-----------R64-001800--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1562404,VAVASSORI Andrea,Person,ITA,Italy,2,SCORE,W,
2024-07-28T17:30:32+02:00,TENMSINGLES-----------R64-000800--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1941632,BERGS Zizou,Person,BEL,Belgium,1,SCORE,L,
2024-07-28T17:30:32+02:00,TENMSINGLES-----------R64-000800--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1961363,TSITSIPAS Stefanos,Person,GRE,Greece,2,SCORE,W,
2024-07-28T17:43:18+02:00,TENMSINGLES-----------R64-002800--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1562416,DARDERI Luciano,Person,ITA,Italy,0,SCORE,L,
2024-07-28T17:43:18+02:00,TENMSINGLES-----------R64-002800--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1930801,PAUL Tommy,Person,USA,United States,2,SCORE,W,
2024-07-28T18:04:29+02:00,TENMSINGLES-----------R64-000500--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1895848,BAEZ Sebastian,Person,ARG,Argentina,2,SCORE,W,
2024-07-28T18:04:29+02:00,TENMSINGLES-----------R64-000500--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1955869,MONTEIRO Thiago,Person,BRA,Brazil,0,SCORE,L,
2024-07-28T18:10:24+02:00,TENMSINGLES-----------R64-002500--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1937335,CABRAL Francisco,Person,POR,Portugal,0,SCORE,L,
2024-07-28T18:10:24+02:00,TENMSINGLES-----------R64-002500--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1558573,STRUFF Jan-Lennard,Person,GER,Germany,2,SCORE,W,
2024-07-28T18:24:37+02:00,TENMSINGLES-----------R64-002900--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1929981,TABILO Alejandro,Person,CHI,Chile,0,SCORE,L,
2024-07-28T18:24:37+02:00,TENMSINGLES-----------R64-002900--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1979718,SAFIULLIN Roman,Person,AIN,AIN,2,SCORE,W,
2024-07-28T18:56:57+02:00,TENMSINGLES-----------R64-001000--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1901333,MACHAC Tomas,Person,CZE,Czechia,2,SCORE,W,
2024-07-28T18:56:57+02:00,TENMSINGLES-----------R64-001000--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1927704,ZHANG Zhizhen,Person,CHN,China,1,SCORE,L,
2024-07-28T19:24:27+02:00,TENMSINGLES-----------R64-001100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1977908,WAWRINKA Stan,Person,SUI,Switzerland,2,SCORE,W,
2024-07-28T19:24:27+02:00,TENMSINGLES-----------R64-001100--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1979715,KOTOV Pavel,Person,AIN,AIN,0,SCORE,L,
2024-07-28T19:25:36+02:00,TENMSINGLES-----------R64-001900--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1895861,CERUNDOLO Francisco,Person,ARG,Argentina,2,SCORE,W,
2024-07-28T19:25:36+02:00,TENMSINGLES-----------R64-001900--,TENMSINGLES,Men's Singles,Men's Singles First Round,First Round,M,Tennis,TEN,Roland-Garros Stadium,1929689,BARRIOS VERA Marcelo Tomas,Person,CHI,Chile,0,SCORE,L,
