date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,start_order
2024-07-30T19:21:11+02:00,BKBMTEAM5-------------GPB-000300--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---FRA01,France,Team,FRA,France,94,POINTS,W,2
2024-07-30T23:02:45+02:00,BKBMTEAM5-------------GPB-000400--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---BRA01,Brazil,Team,BRA,Brazil,73,POINTS,L,1
2024-07-30T23:02:45+02:00,BKBMTEAM5-------------GPB-000400--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---GER01,Germany,Team,GER,Germany,86,POINTS,W,2
2024-07-31T19:09:20+02:00,BKBMTEAM5-------------GPC-000300--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---PUR01,Puerto Rico,Team,PUR,Puerto Rico,66,POINTS,L,1
2024-07-31T19:09:20+02:00,BKBMTEAM5-------------GPC-000300--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---SRB01,Serbia,Team,SRB,Serbia,107,POINTS,W,2
2024-07-31T22:58:01+02:00,BKBMTEAM5-------------GPC-000400--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---USA01,United States of America,Team,USA,United States,103,POINTS,W,1
2024-07-31T22:58:01+02:00,BKBMTEAM5-------------GPC-000400--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---SSD01,South Sudan,Team,SSD,South Sudan,86,POINTS,L,2
2024-08-02T12:49:05+02:00,BKBMTEAM5-------------GPB-000500--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---JPN01,Japan,Team,JPN,Japan,84,POINTS,L,1
2024-08-02T12:49:05+02:00,BKBMTEAM5-------------GPB-000500--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---BRA01,Brazil,Team,BRA,Brazil,102,POINTS,W,2
2024-08-02T15:26:24+02:00,BKBMTEAM5-------------GPA-000500--,BKBMTEAM5,Men,Men's Group Phase - Group A,Group Phase - Group A,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---AUS01,Australia,Team,AUS,Australia,71,POINTS,L,1
2024-08-02T15:26:24+02:00,BKBMTEAM5-------------GPA-000500--,BKBMTEAM5,Men,Men's Group Phase - Group A,Group Phase - Group A,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---GRE01,Greece,Team,GRE,Greece,77,POINTS,W,2
2024-08-02T19:13:18+02:00,BKBMTEAM5-------------GPA-000600--,BKBMTEAM5,Men,Men's Group Phase - Group A,Group Phase - Group A,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---CAN01,Canada,Team,CAN,Canada,88,POINTS,W,1
2024-08-02T19:13:18+02:00,BKBMTEAM5-------------GPA-000600--,BKBMTEAM5,Men,Men's Group Phase - Group A,Group Phase - Group A,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---ESP01,Spain,Team,ESP,Spain,85,POINTS,L,2
2024-08-02T22:45:53+02:00,BKBMTEAM5-------------GPB-000600--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---FRA01,France,Team,FRA,France,71,POINTS,L,1
2024-08-02T22:45:53+02:00,BKBMTEAM5-------------GPB-000600--,BKBMTEAM5,Men,Men's Group Phase - Group B,Group Phase - Group B,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---GER01,Germany,Team,GER,Germany,85,POINTS,W,2
2024-08-03T18:59:11+02:00,BKBMTEAM5-------------GPC-000500--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---PUR01,Puerto Rico,Team,PUR,Puerto Rico,83,POINTS,L,1
2024-08-03T18:59:11+02:00,BKBMTEAM5-------------GPC-000500--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---USA01,United States of America,Team,USA,United States,104,POINTS,W,2
2024-08-03T22:57:44+02:00,BKBMTEAM5-------------GPC-000600--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---SRB01,Serbia,Team,SRB,Serbia,96,POINTS,W,1
2024-08-03T22:57:44+02:00,BKBMTEAM5-------------GPC-000600--,BKBMTEAM5,Men,Men's Group Phase - Group C,Group Phase - Group C,M,Basketball,BKB,Pierre Mauroy Stadium,BKBMTEAM5---SSD01,South Sudan,Team,SSD,South Sudan,85,POINTS,L,2
2024-08-06T12:49:10+02:00,BKBMTEAM5-------------QFNL000200--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---GER01,Germany,Team,GER,Germany,76,POINTS,W,1
2024-08-06T12:49:10+02:00,BKBMTEAM5-------------QFNL000200--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---GRE01,Greece,Team,GRE,Greece,63,POINTS,L,2
2024-08-06T16:51:14+02:00,BKBMTEAM5-------------QFNL000400--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---SRB01,Serbia,Team,SRB,Serbia,95,POINTS,W,1
2024-08-06T16:51:14+02:00,BKBMTEAM5-------------QFNL000400--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---AUS01,Australia,Team,AUS,Australia,90,POINTS,L,2
2024-08-06T20:16:19+02:00,BKBMTEAM5-------------QFNL000100--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---FRA01,France,Team,FRA,France,82,POINTS,W,1
2024-08-06T20:16:19+02:00,BKBMTEAM5-------------QFNL000100--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---CAN01,Canada,Team,CAN,Canada,73,POINTS,L,2
2024-08-06T23:18:23+02:00,BKBMTEAM5-------------QFNL000300--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---BRA01,Brazil,Team,BRA,Brazil,87,POINTS,L,1
2024-08-06T23:18:23+02:00,BKBMTEAM5-------------QFNL000300--,BKBMTEAM5,Men,Men's Quarterfinal,Quarterfinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---USA01,United States of America,Team,USA,United States,122,POINTS,W,2
2024-08-08T19:40:25+02:00,BKBMTEAM5-------------SFNL000100--,BKBMTEAM5,Men,Men's Semifinal,Semifinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---FRA01,France,Team,FRA,France,73,POINTS,W,1
2024-08-08T19:40:25+02:00,BKBMTEAM5-------------SFNL000100--,BKBMTEAM5,Men,Men's Semifinal,Semifinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---GER01,Germany,Team,GER,Germany,69,POINTS,L,2
2024-08-08T22:52:59+02:00,BKBMTEAM5-------------SFNL000200--,BKBMTEAM5,Men,Men's Semifinal,Semifinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---USA01,United States of America,Team,USA,United States,95,POINTS,W,1
2024-08-08T22:52:59+02:00,BKBMTEAM5-------------SFNL000200--,BKBMTEAM5,Men,Men's Semifinal,Semifinal,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---SRB01,Serbia,Team,SRB,Serbia,91,POINTS,L,2
2024-08-10T12:53:01+02:00,BKBMTEAM5-------------FNL-000200--,BKBMTEAM5,Men,Men's Bronze Medal Game,Bronze Medal Game,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---GER01,Germany,Team,GER,Germany,83,POINTS,L,1
2024-08-10T12:53:01+02:00,BKBMTEAM5-------------FNL-000200--,BKBMTEAM5,Men,Men's Bronze Medal Game,Bronze Medal Game,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---SRB01,Serbia,Team,SRB,Serbia,93,POINTS,W,2
2024-08-10T23:22:32+02:00,BKBMTEAM5-------------FNL-000100--,BKBMTEAM5,Men,Men's Gold Medal Game,Gold Medal Game,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---FRA01,France,Team,FRA,France,87,POINTS,L,1
2024-08-10T23:22:32+02:00,BKBMTEAM5-------------FNL-000100--,BKBMTEAM5,Men,Men's Gold Medal Game,Gold Medal Game,M,Basketball,BKB,Bercy Arena,BKBMTEAM5---USA01,United States of America,Team,USA,United States,98,POINTS,W,2
2024-07-28T15:53:12+02:00,BKBWTEAM5-------------GPA-000100--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---ESP01,Spain,Team,ESP,Spain,90,POINTS,W,1
2024-07-28T15:53:12+02:00,BKBWTEAM5-------------GPA-000100--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---CHN01,People's Republic of China,Team,CHN,China,89,POINTS,L,2
2024-07-28T22:57:24+02:00,BKBWTEAM5-------------GPA-000200--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---SRB01,Serbia,Team,SRB,Serbia,58,POINTS,W,1
2024-07-28T22:57:24+02:00,BKBWTEAM5-------------GPA-000200--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---PUR01,Puerto Rico,Team,PUR,Puerto Rico,55,POINTS,L,2
2024-07-29T12:59:01+02:00,BKBWTEAM5-------------GPB-000100--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---NGR01,Nigeria,Team,NGR,Nigeria,75,POINTS,W,1
2024-07-29T12:59:01+02:00,BKBWTEAM5-------------GPB-000100--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---AUS01,Australia,Team,AUS,Australia,62,POINTS,L,2
2024-07-29T15:28:33+02:00,BKBWTEAM5-------------GPC-000100--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---GER01,Germany,Team,GER,Germany,83,POINTS,W,1
2024-07-29T15:28:33+02:00,BKBWTEAM5-------------GPC-000100--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---BEL01,Belgium,Team,BEL,Belgium,69,POINTS,L,2
2024-07-29T19:05:51+02:00,BKBWTEAM5-------------GPB-000200--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---CAN01,Canada,Team,CAN,Canada,54,POINTS,L,1
2024-07-29T19:05:51+02:00,BKBWTEAM5-------------GPB-000200--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---FRA01,France,Team,FRA,France,75,POINTS,W,2
2024-07-29T22:45:22+02:00,BKBWTEAM5-------------GPC-000200--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---USA01,United States of America,Team,USA,United States,102,POINTS,W,1
2024-07-29T22:45:22+02:00,BKBWTEAM5-------------GPC-000200--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---JPN01,Japan,Team,JPN,Japan,76,POINTS,L,2
2024-07-31T12:49:52+02:00,BKBWTEAM5-------------GPA-000300--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---PUR01,Puerto Rico,Team,PUR,Puerto Rico,62,POINTS,L,1
2024-07-31T12:49:52+02:00,BKBWTEAM5-------------GPA-000300--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---ESP01,Spain,Team,ESP,Spain,63,POINTS,W,2
2024-07-31T15:15:36+02:00,BKBWTEAM5-------------GPA-000400--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---CHN01,People's Republic of China,Team,CHN,China,59,POINTS,L,1
2024-07-31T15:15:36+02:00,BKBWTEAM5-------------GPA-000400--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---SRB01,Serbia,Team,SRB,Serbia,81,POINTS,W,2
2024-08-01T12:59:05+02:00,BKBWTEAM5-------------GPC-000300--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---JPN01,Japan,Team,JPN,Japan,64,POINTS,L,1
2024-08-01T12:59:05+02:00,BKBWTEAM5-------------GPC-000300--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---GER01,Germany,Team,GER,Germany,75,POINTS,W,2
2024-08-01T15:25:17+02:00,BKBWTEAM5-------------GPB-000300--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---AUS01,Australia,Team,AUS,Australia,70,POINTS,W,1
2024-08-01T15:25:17+02:00,BKBWTEAM5-------------GPB-000300--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---CAN01,Canada,Team,CAN,Canada,65,POINTS,L,2
2024-08-01T19:03:45+02:00,BKBWTEAM5-------------GPB-000400--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---FRA01,France,Team,FRA,France,75,POINTS,W,1
2024-08-01T19:03:45+02:00,BKBWTEAM5-------------GPB-000400--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---NGR01,Nigeria,Team,NGR,Nigeria,54,POINTS,L,2
2024-08-01T22:58:29+02:00,BKBWTEAM5-------------GPC-000400--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---BEL01,Belgium,Team,BEL,Belgium,74,POINTS,L,1
2024-08-01T22:58:29+02:00,BKBWTEAM5-------------GPC-000400--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---USA01,United States of America,Team,USA,United States,87,POINTS,W,2
2024-08-03T12:52:12+02:00,BKBWTEAM5-------------GPA-000500--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---CHN01,People's Republic of China,Team,CHN,China,80,POINTS,W,1
2024-08-03T12:52:12+02:00,BKBWTEAM5-------------GPA-000500--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---PUR01,Puerto Rico,Team,PUR,Puerto Rico,58,POINTS,L,2
2024-08-03T15:22:42+02:00,BKBWTEAM5-------------GPA-000600--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---SRB01,Serbia,Team,SRB,Serbia,62,POINTS,L,1
2024-08-03T15:22:42+02:00,BKBWTEAM5-------------GPA-000600--,BKBWTEAM5,Women,Women's Group Phase - Group A,Group Phase - Group A,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---ESP01,Spain,Team,ESP,Spain,70,POINTS,W,2
2024-08-04T12:48:53+02:00,BKBWTEAM5-------------GPC-000500--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---JPN01,Japan,Team,JPN,Japan,58,POINTS,L,1
2024-08-04T12:48:53+02:00,BKBWTEAM5-------------GPC-000500--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---BEL01,Belgium,Team,BEL,Belgium,85,POINTS,W,2
2024-08-04T15:24:58+02:00,BKBWTEAM5-------------GPB-000500--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---CAN01,Canada,Team,CAN,Canada,70,POINTS,L,1
2024-08-04T15:24:58+02:00,BKBWTEAM5-------------GPB-000500--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---NGR01,Nigeria,Team,NGR,Nigeria,79,POINTS,W,2
2024-08-04T18:54:44+02:00,BKBWTEAM5-------------GPC-000600--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---GER01,Germany,Team,GER,Germany,68,POINTS,L,1
2024-08-04T18:54:44+02:00,BKBWTEAM5-------------GPC-000600--,BKBWTEAM5,Women,Women's Group Phase - Group C,Group Phase - Group C,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---USA01,United States of America,Team,USA,United States,87,POINTS,W,2
2024-08-04T22:55:54+02:00,BKBWTEAM5-------------GPB-000600--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---AUS01,Australia,Team,AUS,Australia,79,POINTS,W,1
2024-08-04T22:55:54+02:00,BKBWTEAM5-------------GPB-000600--,BKBWTEAM5,Women,Women's Group Phase - Group B,Group Phase - Group B,W,Basketball,BKB,Pierre Mauroy Stadium,BKBWTEAM5---FRA01,France,Team,FRA,France,72,POINTS,L,2
2024-08-07T12:50:41+02:00,BKBWTEAM5-------------QFNL000400--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---SRB01,Serbia,Team,SRB,Serbia,67,POINTS,L,1
2024-08-07T12:50:41+02:00,BKBWTEAM5-------------QFNL000400--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---AUS01,Australia,Team,AUS,Australia,85,POINTS,W,2
2024-08-07T16:14:22+02:00,BKBWTEAM5-------------QFNL000200--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---ESP01,Spain,Team,ESP,Spain,66,POINTS,L,1
2024-08-07T16:14:22+02:00,BKBWTEAM5-------------QFNL000200--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---BEL01,Belgium,Team,BEL,Belgium,79,POINTS,W,2
2024-08-07T20:03:09+02:00,BKBWTEAM5-------------QFNL000100--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---GER01,Germany,Team,GER,Germany,71,POINTS,L,1
2024-08-07T20:03:09+02:00,BKBWTEAM5-------------QFNL000100--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---FRA01,France,Team,FRA,France,84,POINTS,W,2
2024-08-07T23:15:39+02:00,BKBWTEAM5-------------QFNL000300--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---NGR01,Nigeria,Team,NGR,Nigeria,74,POINTS,L,1
2024-08-07T23:15:39+02:00,BKBWTEAM5-------------QFNL000300--,BKBWTEAM5,Women,Women's Quarterfinal,Quarterfinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---USA01,United States of America,Team,USA,United States,88,POINTS,W,2
2024-08-09T19:08:24+02:00,BKBWTEAM5-------------SFNL000200--,BKBWTEAM5,Women,Women's Semifinal,Semifinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---USA01,United States of America,Team,USA,United States,85,POINTS,W,1
2024-08-09T19:08:24+02:00,BKBWTEAM5-------------SFNL000200--,BKBWTEAM5,Women,Women's Semifinal,Semifinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---AUS01,Australia,Team,AUS,Australia,64,POINTS,L,2
2024-08-09T23:22:57+02:00,BKBWTEAM5-------------SFNL000100--,BKBWTEAM5,Women,Women's Semifinal,Semifinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---FRA01,France,Team,FRA,France,81,POINTS,W,1
2024-08-09T23:22:57+02:00,BKBWTEAM5-------------SFNL000100--,BKBWTEAM5,Women,Women's Semifinal,Semifinal,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---BEL01,Belgium,Team,BEL,Belgium,75,POINTS,L,2
2024-08-11T13:17:16+02:00,BKBWTEAM5-------------FNL-000200--,BKBWTEAM5,Women,Women's Bronze Medal Game,Bronze Medal Game,W,Basketball,BKB,Bercy Arena,BKBWTEAM5---BEL01,Belgium,Team,BEL,Belgium,81,POINTS,L,1
