date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,start_order
2024-08-01T17:54:30+02:00,WPOMTEAM7-------------GPA-000800--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---MNE01,Montenegro,Team,MNE,Montenegro,9,POINTS,L,2
2024-08-01T20:35:49+02:00,WPOMTEAM7-------------GPA-000900--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---ROU01,Romania,Team,ROU,Romania,8,POINTS,L,1
2024-08-01T20:35:49+02:00,WPOMTEAM7-------------GPA-000900--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---CRO01,Croatia,Team,CRO,Croatia,11,POINTS,W,2
2024-08-01T22:18:03+02:00,WPOMTEAM7-------------GPB-000900--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---HUN01,Hungary,Team,HUN,Hungary,17,POINTS,W,1
2024-08-01T22:18:03+02:00,WPOMTEAM7-------------GPB-000900--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---JPN01,Japan,Team,JPN,Japan,10,POINTS,L,2
2024-08-03T11:38:23+02:00,WPOMTEAM7-------------GPB-001000--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---ESP01,Spain,Team,ESP,Spain,23,POINTS,W,1
2024-08-03T11:38:23+02:00,WPOMTEAM7-------------GPB-001000--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---JPN01,Japan,Team,JPN,Japan,8,POINTS,L,2
2024-08-03T13:33:12+02:00,WPOMTEAM7-------------GPA-001000--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---CRO01,Croatia,Team,CRO,Croatia,14,POINTS,W,1
2024-08-03T13:33:12+02:00,WPOMTEAM7-------------GPA-001000--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---GRE01,Greece,Team,GRE,Greece,13,POINTS,L,2
2024-08-03T16:08:55+02:00,WPOMTEAM7-------------GPB-001100--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---AUS01,Australia,Team,AUS,Australia,9,POINTS,W,1
2024-08-03T16:08:55+02:00,WPOMTEAM7-------------GPB-001100--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---HUN01,Hungary,Team,HUN,Hungary,8,POINTS,L,2
2024-08-03T17:53:38+02:00,WPOMTEAM7-------------GPA-001100--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---MNE01,Montenegro,Team,MNE,Montenegro,7,POINTS,L,1
2024-08-03T17:53:38+02:00,WPOMTEAM7-------------GPA-001100--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---USA01,United States of America,Team,USA,United States,12,POINTS,W,2
2024-08-03T20:43:19+02:00,WPOMTEAM7-------------GPB-001200--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---SRB01,Serbia,Team,SRB,Serbia,15,POINTS,W,1
2024-08-03T20:43:19+02:00,WPOMTEAM7-------------GPB-001200--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---FRA01,France,Team,FRA,France,8,POINTS,L,2
2024-08-03T22:17:41+02:00,WPOMTEAM7-------------GPA-001200--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---ITA01,Italy,Team,ITA,Italy,18,POINTS,W,1
2024-08-03T22:17:41+02:00,WPOMTEAM7-------------GPA-001200--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Aquatics Centre,WPOMTEAM7---ROU01,Romania,Team,ROU,Romania,7,POINTS,L,2
2024-08-05T13:15:29+02:00,WPOMTEAM7-------------GPB-001300--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---HUN01,Hungary,Team,HUN,Hungary,17,POINTS,W,1
2024-08-05T13:15:29+02:00,WPOMTEAM7-------------GPB-001300--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---SRB01,Serbia,Team,SRB,Serbia,13,POINTS,L,2
2024-08-05T14:58:59+02:00,WPOMTEAM7-------------GPB-001400--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---AUS01,Australia,Team,AUS,Australia,13,POINTS,L,1
2024-08-05T14:58:59+02:00,WPOMTEAM7-------------GPB-001400--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---JPN01,Japan,Team,JPN,Japan,14,POINTS,W,2
2024-08-05T16:24:00+02:00,WPOMTEAM7-------------GPA-001300--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---GRE01,Greece,Team,GRE,Greece,9,POINTS,W,1
2024-08-05T16:24:00+02:00,WPOMTEAM7-------------GPA-001300--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ITA01,Italy,Team,ITA,Italy,8,POINTS,L,2
2024-08-05T19:47:23+02:00,WPOMTEAM7-------------GPA-001400--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---CRO01,Croatia,Team,CRO,Croatia,11,POINTS,L,1
2024-08-05T19:47:23+02:00,WPOMTEAM7-------------GPA-001400--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---USA01,United States of America,Team,USA,United States,14,POINTS,W,2
2024-08-05T21:13:34+02:00,WPOMTEAM7-------------GPB-001500--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---FRA01,France,Team,FRA,France,8,POINTS,L,1
2024-08-05T21:13:34+02:00,WPOMTEAM7-------------GPB-001500--,WPOMTEAM7,Men,Men's Preliminary Round - Group B,Preliminary Round - Group B,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ESP01,Spain,Team,ESP,Spain,10,POINTS,W,2
2024-08-05T22:47:53+02:00,WPOMTEAM7-------------GPA-001500--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ROU01,Romania,Team,ROU,Romania,7,POINTS,L,1
2024-08-05T22:47:53+02:00,WPOMTEAM7-------------GPA-001500--,WPOMTEAM7,Men,Men's Preliminary Round - Group A,Preliminary Round - Group A,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---MNE01,Montenegro,Team,MNE,Montenegro,10,POINTS,W,2
2024-08-07T15:12:25+02:00,WPOMTEAM7-------------QFNL000400--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---CRO01,Croatia,Team,CRO,Croatia,10,POINTS,W,1
2024-08-07T15:12:25+02:00,WPOMTEAM7-------------QFNL000400--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ESP01,Spain,Team,ESP,Spain,8,POINTS,L,2
2024-08-07T16:52:47+02:00,WPOMTEAM7-------------QFNL000100--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---GRE01,Greece,Team,GRE,Greece,11,POINTS,L,1
2024-08-07T16:52:47+02:00,WPOMTEAM7-------------QFNL000100--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---SRB01,Serbia,Team,SRB,Serbia,12,POINTS,W,2
2024-08-07T23:29:23+02:00,WPOMTEAM7-------------QFNL000200--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---USA01,United States of America,Team,USA,United States,11,POINTS,W,1
2024-08-07T23:29:23+02:00,WPOMTEAM7-------------QFNL000200--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---AUS01,Australia,Team,AUS,Australia,10,POINTS,L,2
2024-08-08T12:38:10+02:00,WPOMTEAM7-------------QFNL000300--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ITA01,Italy,Team,ITA,Italy,10,POINTS,L,1
2024-08-08T12:38:10+02:00,WPOMTEAM7-------------QFNL000300--,WPOMTEAM7,Men,Men's Quarterfinal,Quarterfinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---HUN01,Hungary,Team,HUN,Hungary,12,POINTS,W,2
2024-08-09T14:08:54+02:00,WPOMTEAM7-------------SF5-000200--,WPOMTEAM7,Men,Men's Classification 5th-8th,Classification 5th-8th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ITA01,Italy,Team,ITA,Italy,9,POINTS,L,1
2024-08-09T14:08:54+02:00,WPOMTEAM7-------------SF5-000200--,WPOMTEAM7,Men,Men's Classification 5th-8th,Classification 5th-8th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ESP01,Spain,Team,ESP,Spain,11,POINTS,W,2
2024-08-09T15:49:39+02:00,WPOMTEAM7-------------SFNL000100--,WPOMTEAM7,Men,Men's Semifinal,Semifinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---SRB01,Serbia,Team,SRB,Serbia,10,POINTS,W,1
2024-08-09T15:49:39+02:00,WPOMTEAM7-------------SFNL000100--,WPOMTEAM7,Men,Men's Semifinal,Semifinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---USA01,United States of America,Team,USA,United States,6,POINTS,L,2
2024-08-09T19:13:28+02:00,WPOMTEAM7-------------SF5-000100--,WPOMTEAM7,Men,Men's Classification 5th-8th,Classification 5th-8th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---GRE01,Greece,Team,GRE,Greece,15,POINTS,W,1
2024-08-09T19:13:28+02:00,WPOMTEAM7-------------SF5-000100--,WPOMTEAM7,Men,Men's Classification 5th-8th,Classification 5th-8th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---AUS01,Australia,Team,AUS,Australia,9,POINTS,L,2
2024-08-09T20:48:27+02:00,WPOMTEAM7-------------SFNL000200--,WPOMTEAM7,Men,Men's Semifinal,Semifinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---HUN01,Hungary,Team,HUN,Hungary,8,POINTS,L,1
2024-08-09T20:48:27+02:00,WPOMTEAM7-------------SFNL000200--,WPOMTEAM7,Men,Men's Semifinal,Semifinal,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---CRO01,Croatia,Team,CRO,Croatia,9,POINTS,W,2
2024-08-10T20:41:59+02:00,WPOMTEAM7-------------FNL-000400--,WPOMTEAM7,Men,Men's Classification 7th-8th,Classification 7th-8th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---AUS01,Australia,Team,AUS,Australia,6,POINTS,L,1
2024-08-10T20:41:59+02:00,WPOMTEAM7-------------FNL-000400--,WPOMTEAM7,Men,Men's Classification 7th-8th,Classification 7th-8th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ITA01,Italy,Team,ITA,Italy,10,POINTS,W,2
2024-08-11T10:17:08+02:00,WPOMTEAM7-------------FNL-000300--,WPOMTEAM7,Men,Men's Classification 5th-6th,Classification 5th-6th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---GRE01,Greece,Team,GRE,Greece,15,POINTS,W,1
2024-08-11T10:17:08+02:00,WPOMTEAM7-------------FNL-000300--,WPOMTEAM7,Men,Men's Classification 5th-6th,Classification 5th-6th,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---ESP01,Spain,Team,ESP,Spain,13,POINTS,L,2
2024-08-11T11:52:53+02:00,WPOMTEAM7-------------FNL-000200--,WPOMTEAM7,Men,Men's Bronze Medal Match,Bronze Medal Match,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---USA01,United States of America,Team,USA,United States,11,POINTS,W,1
2024-08-11T11:52:53+02:00,WPOMTEAM7-------------FNL-000200--,WPOMTEAM7,Men,Men's Bronze Medal Match,Bronze Medal Match,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---HUN01,Hungary,Team,HUN,Hungary,8,POINTS,L,2
2024-08-11T15:10:07+02:00,WPOMTEAM7-------------FNL-000100--,WPOMTEAM7,Men,Men's Gold Medal Match,Gold Medal Match,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---SRB01,Serbia,Team,SRB,Serbia,13,POINTS,W,1
2024-08-11T15:10:07+02:00,WPOMTEAM7-------------FNL-000100--,WPOMTEAM7,Men,Men's Gold Medal Match,Gold Medal Match,M,Water Polo,WPO,Paris La Defense Arena,WPOMTEAM7---CRO01,Croatia,Team,CRO,Croatia,11,POINTS,L,2
2024-07-28T23:50:34+02:00,WPOWTEAM7-------------GPA-000100--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,10,POINTS,W,1
2024-07-28T23:50:34+02:00,WPOWTEAM7-------------GPA-000100--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,8,POINTS,L,2
2024-07-28T23:50:48+02:00,WPOWTEAM7-------------GPB-000100--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---GRE01,Greece,Team,GRE,Greece,6,POINTS,L,1
2024-07-28T23:50:48+02:00,WPOWTEAM7-------------GPB-000100--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---USA01,United States of America,Team,USA,United States,15,POINTS,W,2
2024-07-28T23:50:56+02:00,WPOWTEAM7-------------GPB-000200--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,15,POINTS,W,1
2024-07-28T23:50:56+02:00,WPOWTEAM7-------------GPB-000200--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---FRA01,France,Team,FRA,France,6,POINTS,L,2
2024-07-28T23:51:04+02:00,WPOWTEAM7-------------GPA-000200--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---AUS01,Australia,Team,AUS,Australia,7,POINTS,W,1
2024-07-28T23:51:04+02:00,WPOWTEAM7-------------GPA-000200--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CHN01,People's Republic of China,Team,CHN,China,5,POINTS,L,2
2024-07-29T15:08:10+02:00,WPOWTEAM7-------------GPB-000300--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---FRA01,France,Team,FRA,France,9,POINTS,W,1
2024-07-29T15:08:10+02:00,WPOWTEAM7-------------GPB-000300--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ITA01,Italy,Team,ITA,Italy,8,POINTS,L,2
2024-07-29T16:44:44+02:00,WPOWTEAM7-------------GPB-000400--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---USA01,United States of America,Team,USA,United States,11,POINTS,L,1
2024-07-29T16:44:44+02:00,WPOWTEAM7-------------GPB-000400--,WPOWTEAM7,Women,Women's Preliminary Round - Group B,Preliminary Round - Group B,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---ESP01,Spain,Team,ESP,Spain,13,POINTS,W,2
2024-07-29T19:40:20+02:00,WPOWTEAM7-------------GPA-000300--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---CHN01,People's Republic of China,Team,CHN,China,11,POINTS,L,1
2024-07-29T19:40:20+02:00,WPOWTEAM7-------------GPA-000300--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---NED01,Netherlands,Team,NED,Netherlands,15,POINTS,W,2
2024-07-29T21:16:39+02:00,WPOWTEAM7-------------GPA-000400--,WPOWTEAM7,Women,Women's Preliminary Round - Group A,Preliminary Round - Group A,W,Water Polo,WPO,Aquatics Centre,WPOWTEAM7---HUN01,Hungary,Team,HUN,Hungary,12,POINTS,W,1
