date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,qualification_mark,start_order
2024-08-07T18:23:30+02:00,SKBMPARK--------------FNL-000100--,SKBMPARK,Men's Park,Men's Park Final,Final,M,Skateboarding,SKB,La Concorde 4,1955694,CINI Luigi,Person,BRA,Brazil,7.0,76.89,POINTS,,2
2024-08-07T18:23:30+02:00,SKBMPARK--------------FNL-000100--,SKBMPARK,Men's Park,Men's Park Final,Final,M,Skateboarding,SKB,La Concorde 4,1946073,WILSON Keefer,Person,AUS,Australia,8.0,58.36,POINTS,,4
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1944226,EATON Jagger,Person,USA,United States,1.0,274.88,POINTS,Q,1
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1944232,HUSTON Nyjah,Person,USA,United States,2.0,272.66,POINTS,Q,4
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1902080,SHIRAI Sora,Person,JPN,Japan,3.0,270.42,POINTS,Q,4
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1902081,HORIGOME Yuto,Person,JPN,Japan,4.0,270.18,POINTS,Q,1
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1540647,DELL OLIO Matias,Person,ARG,Argentina,5.0,266.28,POINTS,Q,6
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1955692,HOEFLER Kelvin,Person,BRA,Brazil,6.0,265.24,POINTS,Q,4
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1961173,RUSSELL Cordano,Person,CAN,Canada,7.0,263.87,POINTS,Q,3
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1911514,TURY Richard,Person,SVK,Slovakia,8.0,257.99,POINTS,Q,2
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1880287,MILOU Vincent,Person,FRA,France,9.0,252.78,POINTS,,6
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1571377,IGLESIAS Mauro,Person,ARG,Argentina,10.0,249.09,POINTS,,3
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1961168,BERGER Matt,Person,CAN,Canada,11.0,230.44,POINTS,,2
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1960232,VALJALO Brandon,Person,RSA,South Africa,12.0,197.17,POINTS,,5
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1955681,VIANNA Giovanni,Person,BRA,Brazil,13.0,178.52,POINTS,,2
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1902063,ONODERA Ginwoo,Person,JPN,Japan,14.0,177.08,POINTS,,1
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1955677,GUSTAVO Felipe,Person,BRA,Brazil,15.0,157.89,POINTS,,5
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1880289,GIRAUD Aurelien,Person,FRA,France,16.0,143.71,POINTS,,2
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1917708,RIBEIRO Gustavo,Person,POR,Portugal,17.0,142.14,POINTS,,3
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1961169,DECENZO Ryan,Person,CAN,Canada,18.0,116.69,POINTS,,4
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1946081,O'NEILL Shane,Person,AUS,Australia,19.0,107.50,POINTS,,1
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1880288,GARBACCIO Joseph,Person,FRA,France,20.0,72.57,POINTS,,5
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1944218,JOSLIN Chris,Person,USA,United States,21.0,50.84,POINTS,,3
2024-07-29T15:56:54+02:00,SKBMSTREET------------QUAL--------,SKBMSTREET,Men's Street,Men's Street Prelims,Prelims,M,Skateboarding,SKB,La Concorde 3,1543430,GONZALEZ Jhancarlos,Person,COL,Colombia,22.0,48.09,POINTS,,5
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1902081,HORIGOME Yuto,Person,JPN,Japan,1.0,281.14,POINTS,,5
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1944226,EATON Jagger,Person,USA,United States,2.0,281.04,POINTS,,8
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1944232,HUSTON Nyjah,Person,USA,United States,3.0,279.38,POINTS,,7
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1902080,SHIRAI Sora,Person,JPN,Japan,4.0,278.12,POINTS,,6
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1911514,TURY Richard,Person,SVK,Slovakia,5.0,273.98,POINTS,,1
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1955692,HOEFLER Kelvin,Person,BRA,Brazil,6.0,270.27,POINTS,,3
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1961173,RUSSELL Cordano,Person,CAN,Canada,7.0,211.80,POINTS,,2
2024-07-29T18:28:14+02:00,SKBMSTREET------------FNL-000100--,SKBMSTREET,Men's Street,Men's Street Final,Final,M,Skateboarding,SKB,La Concorde 3,1540647,DELL OLIO Matias,Person,ARG,Argentina,8.0,153.98,POINTS,,4
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1902075,HIRAKI Cocona,Person,JPN,Japan,1.0,88.07,POINTS,Q,2
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1944251,WETTSTEIN Bryce,Person,USA,United States,2.0,85.65,POINTS,Q,5
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1902067,KUSAKI Hinano,Person,JPN,Japan,3.0,85.11,POINTS,Q,1
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1544123,BROWN Sky,Person,GBR,Great Britain,4.0,84.75,POINTS,Q,5
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1909131,SIRVIO Heili,Person,FIN,Finland,5.0,83.42,POINTS,Q,2
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1946064,TREW Arisa,Person,AUS,Australia,6.0,82.95,POINTS,Q,2
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1948382,LASO Naia,Person,ESP,Spain,7.0,82.49,POINTS,Q,1
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1955673,VARELLA Dora,Person,BRA,Brazil,8.0,82.29,POINTS,Q,4
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1955687,PACHECO Isadora,Person,BRA,Brazil,9.0,82.07,POINTS,,5
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1902076,YOSOZUMI Sakura,Person,JPN,Japan,10.0,79.70,POINTS,,6
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1946080,TREW Ruby,Person,AUS,Australia,11.0,77.89,POINTS,,5
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1955706,VENTURA Raicca,Person,BRA,Brazil,12.0,76.24,POINTS,,1
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1944236,LILLEY Ruby,Person,USA,United States,13.0,75.07,POINTS,,4
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1556838,STOEPHASIUS Lilly,Person,GER,Germany,14.0,74.40,POINTS,,4
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1544131,TAMBLING Lola,Person,GBR,Great Britain,15.0,73.85,POINTS,,3
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1880278,ALEXANDRE Emilie,Person,FRA,France,16.0,73.48,POINTS,,3
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1948377,BENEDETTI Julia,Person,ESP,Spain,17.0,70.27,POINTS,,4
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1908891,ZHENG Haohao,Person,CHN,China,18.0,63.19,POINTS,,3
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1944248,STESS Minna,Person,USA,United States,19.0,54.71,POINTS,,1
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1961170,EBERT Fay,Person,CAN,Canada,20.0,51.82,POINTS,,6
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1880277,TABOULET Nana,Person,FRA,France,21.0,42.33,POINTS,,2
2024-08-06T15:33:49+02:00,SKBWPARK--------------QUAL--------,SKBWPARK,Women's Park,Women's Park Prelims,Prelims,W,Skateboarding,SKB,La Concorde 4,1542866,ASAQAS Aya,Person,MAR,Morocco,22.0,13.68,POINTS,,3
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1946064,TREW Arisa,Person,AUS,Australia,1.0,93.18,POINTS,,3
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1902075,HIRAKI Cocona,Person,JPN,Japan,2.0,92.63,POINTS,,8
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1544123,BROWN Sky,Person,GBR,Great Britain,3.0,92.31,POINTS,,5
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1955673,VARELLA Dora,Person,BRA,Brazil,4.0,89.14,POINTS,,1
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1909131,SIRVIO Heili,Person,FIN,Finland,5.0,88.89,POINTS,,4
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1944251,WETTSTEIN Bryce,Person,USA,United States,6.0,88.12,POINTS,,7
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1948382,LASO Naia,Person,ESP,Spain,7.0,86.28,POINTS,,2
2024-08-06T18:20:53+02:00,SKBWPARK--------------FNL-000100--,SKBWPARK,Women's Park,Women's Park Final,Final,W,Skateboarding,SKB,La Concorde 4,1902067,KUSAKI Hinano,Person,JPN,Japan,8.0,69.76,POINTS,,6
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1902055,YOSHIZAWA Coco,Person,JPN,Japan,1.0,258.92,POINTS,Q,6
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1902069,AKAMA Liz,Person,JPN,Japan,2.0,257.99,POINTS,Q,1
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1908883,CUI Chenxi,Person,CHN,China,3.0,254.34,POINTS,Q,5
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1946067,COVELL Chloe,Person,AUS,Australia,4.0,246.73,POINTS,Q,1
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1902078,NAKAYAMA Funa,Person,JPN,Japan,5.0,245.52,POINTS,Q,4
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1944230,HEYN Paige,Person,USA,United States,6.0,244.29,POINTS,Q,2
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1955689,LEAL Rayssa,Person,BRA,Brazil,7.0,241.43,POINTS,Q,1
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1944242,PINSON Poe,Person,USA,United States,8.0,241.12,POINTS,Q,2
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1908888,ZHU Yuanling,Person,CHN,China,9.0,234.82,POINTS,,5
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1966914,ZWETSLOOT Roos,Person,NED,Netherlands,10.0,233.71,POINTS,,1
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1880286,SCHOONHEERE Lucie,Person,FRA,France,11.0,228.05,POINTS,,5
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1908885,ZENG Wenhui,Person,CHN,China,12.0,223.49,POINTS,,3
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1948387,TEROL Daniela,Person,ESP,Spain,13.0,220.38,POINTS,,2
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1948385,MUNOZ Natalia,Person,ESP,Spain,14.0,214.70,POINTS,,6
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1966915,OLDENBEUVING Keet,Person,NED,Netherlands,15.0,210.78,POINTS,,4
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1955704,ROSA Pamela,Person,BRA,Brazil,16.0,205.23,POINTS,,3
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1931243,SUKASEM Vareeraya,Person,THA,Thailand,17.0,200.75,POINTS,,3
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1960233,AWUAH Boipelo,Person,RSA,South Africa,18.0,159.34,POINTS,,4
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1955683,MAZETTO Gabi,Person,BRA,Brazil,19.0,144.35,POINTS,,4
2024-07-28T15:55:34+02:00,SKBWSTREET------------QUAL--------,SKBWSTREET,Women's Street,Women's Street Prelims,Prelims,W,Skateboarding,SKB,La Concorde 3,1946072,POWELL Haylie,Person,AUS,Australia,20.0,125.30,POINTS,,3
