date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order,bib
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1937030,LEHMANN Csongor,Person,HUN,Hungary,11.0,1:44:27,TIME,,+0:54,31,53
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1878624,BLUMMENFELT Kristian,Person,NOR,Norway,12.0,1:44:27,TIME,,+0:54,21,43
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1935156,PAQUET Charles,Person,CAN,Canada,13.0,1:44:37,TIME,,+1:04,35,50
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1560544,POZZATTI Gianluca,Person,ITA,Italy,14.0,1:44:41,TIME,,+1:08,39,3
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1891113,NENER Kenji,Person,JPN,Japan,15.0,1:45:02,TIME,,+1:29,18,18
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1936930,BICSAK Bence,Person,HUN,Hungary,16.0,1:45:14,TIME,,+1:41,14,52
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1878623,THORN Vetle Bergsvik,Person,NOR,Norway,17.0,1:45:21,TIME,,+1:48,19,44
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1558780,HELLWIG Tim,Person,GER,Germany,18.0,1:45:29,TIME,,+1:56,32,36
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1926547,McCULLOUGH Dylan,Person,NZL,New Zealand,19.0,1:45:35,TIME,,+2:02,8,20
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1893571,SCHOEMAN Henri,Person,RSA,South Africa,20.0,1:45:53,TIME,,+2:20,3,33
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1558775,LUEHRS Lasse,Person,GER,Germany,21.0,1:45:56,TIME,,+2:23,20,37
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1915398,VAN RIEL Marten,Person,BEL,Belgium,22.0,1:46:11,TIME,,+2:38,40,12
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1558238,KNABL Alois,Person,AUT,Austria,23.0,1:46:23,TIME,,+2:50,45,42
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1558777,SCHOMBURG Jonas,Person,GER,Germany,24.0,1:46:26,TIME,,+2:53,17,38
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1893575,RIDDLE Jamie,Person,RSA,South Africa,25.0,1:47:15,TIME,,+3:42,47,32
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1968259,KOLKMAN Mitch,Person,NED,Netherlands,26.0,1:47:21,TIME,,+3:48,1,6
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1543966,CONINX Dorian,Person,FRA,France,27.0,1:47:37,TIME,,+4:04,22,28
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1912803,MOYA Diego,Person,CHI,Chile,28.0,1:47:47,TIME,,+4:14,55,34
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1930750,RIDER Seth,Person,USA,United States,29.0,1:47:53,TIME,,+4:20,42,31
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1560546,CROCIANI Alessio,Person,ITA,Italy,30.0,1:48:19,TIME,,+4:46,52,2
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1930747,PEARSON Morgan,Person,USA,United States,31.0,1:48:26,TIME,,+4:53,41,30
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1938089,SERRAT SEOANE Antonio,Person,ESP,Spain,32.0,1:48:42,TIME,,+5:09,33,17
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1558237,KAINDL Tjebbe,Person,AUT,Austria,33.0,1:49:01,TIME,,+5:28,48,41
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1564059,WRIGHT Matthew,Person,BAR,Barbados,34.0,1:49:18,TIME,,+5:45,50,4
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1892313,HOLM Emil,Person,DEN,Denmark,35.0,1:49:21,TIME,,+5:48,54,40
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1938087,SANCHEZ MANTECON Roberto,Person,ESP,Spain,36.0,1:49:29,TIME,,+5:56,15,16
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1897251,SAGIV Shachar,Person,ISR,Israel,37.0,1:49:32,TIME,,+5:59,44,5
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1912814,RIVEROS Gaspar,Person,CHI,Chile,38.0,1:49:48,TIME,,+6:15,53,35
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1533190,GRAJALES Crisanto,Person,MEX,Mexico,39.0,1:50:02,TIME,,+6:29,4,8
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1977878,STUDER Max,Person,SUI,Switzerland,40.0,1:50:07,TIME,,+6:34,43,23
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1891129,ODAKURA Makoto,Person,JPN,Japan,41.0,1:50:15,TIME,,+6:42,38,19
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1903287,GEENS Jelle,Person,BEL,Belgium,42.0,1:50:35,TIME,,+7:02,26,11
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1928842,PEVTSOV Rostislav,Person,AZE,Azerbaijan,43.0,1:50:36,TIME,,+7:03,7,1
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1968258,MURRAY Richard,Person,NED,Netherlands,44.0,1:50:55,TIME,,+7:22,11,7
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1960871,MESSIAS Manoel,Person,BRA,Brazil,45.0,1:51:00,TIME,,+7:27,29,26
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1946390,WILLIAN Luke,Person,AUS,Australia,46.0,1:51:13,TIME,,+7:40,16,46
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1535442,PENAFLOR MOYSEN Aram Michell,Person,MEX,Mexico,47.0,1:51:46,TIME,,+8:13,9,9
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1540226,SMITH Tyler,Person,BER,Bermuda,48.0,1:51:59,TIME,,+8:26,51,14
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1976460,BRIFFOD Adrien,Person,SUI,Switzerland,49.0,1:52:21,TIME,,+8:48,37,22
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1542354,DUCHAMPT Felix,Person,ROU,Romania,50.0,1:56:00,TIME,,+12:27,6,54
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1904232,DICKINSON Samuel,Person,GBR,Great Britain,,,IRM,DNF,,46,55
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1549041,ABDELMOULA Jawad,Person,MAR,Morocco,,,IRM,LAP,,12,24
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1957875,NG Jason Tai Long,Person,HKG,"Hong Kong, China",,,IRM,DNF,,49,39
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1909156,L'ENTETE Jean Gael Laurent,Person,MRI,Mauritius,,,IRM,LAP,,5,10
2024-07-31T12:48:33+02:00,TRIMOLYMPIC-----------FNL-000100--,TRIMOLYMPIC,Men's Individual,Men's Individual,Men's Individual,M,Triathlon,TRI,Pont Alexandre III,1898936,ADJAVON Eloi,Person,TOG,Togo,,,IRM,LAP,,2,51
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---GER01,Germany,Team,GER,Germany,1.0,1:25:39,TIME,,,14,2
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---USA01,United States of America,Team,USA,United States,2.0,1:25:40,TIME,,+0:01,11,7
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---GBR01,Great Britain,Team,GBR,Great Britain,3.0,1:25:40,TIME,,+0:01,16,1
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---FRA01,France,Team,FRA,France,4.0,1:26:47,TIME,,+1:08,15,3
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---POR01,Portugal,Team,POR,Portugal,5.0,1:27:08,TIME,,+1:29,9,9
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---ITA01,Italy,Team,ITA,Italy,6.0,1:27:11,TIME,,+1:32,10,8
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---SUI01,Switzerland,Team,SUI,Switzerland,7.0,1:27:16,TIME,,+1:37,12,6
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---BRA01,Brazil,Team,BRA,Brazil,8.0,1:27:23,TIME,,+1:44,4,14
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---ESP01,Spain,Team,ESP,Spain,9.0,1:27:30,TIME,,+1:51,6,10
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---NED01,Netherlands,Team,NED,Netherlands,10.0,1:27:37,TIME,,+1:58,3,15
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---NOR01,Norway,Team,NOR,Norway,11.0,1:27:40,TIME,,+2:01,8,11
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---AUS01,Australia,Team,AUS,Australia,12.0,1:28:50,TIME,,+3:11,7,5
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---MEX01,Mexico,Team,MEX,Mexico,13.0,1:29:20,TIME,,+3:41,2,16
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---NZL01,New Zealand,Team,NZL,New Zealand,14.0,1:30:23,TIME,,+4:44,13,4
2024-08-05T09:40:52+02:00,TRIXTEAM4-------------FNL-000100--,TRIXTEAM4,Mixed Relay,Mixed Relay,Mixed Relay,X,Triathlon,TRI,Pont Alexandre III,TRIXTEAM4---AUT01,Austria,Team,AUT,Austria,,,IRM,LAP,,1,17
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1543963,BEAUGRAND Cassandre,Person,FRA,France,1.0,1:54:55,TIME,,,26,33
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1976489,DERRON Julie,Person,SUI,Switzerland,2.0,1:55:01,TIME,,+0:06,30,7
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1904244,POTTER Beth,Person,GBR,Great Britain,3.0,1:55:10,TIME,,+0:15,27,25
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1543964,LOMBARDI Emma,Person,FRA,France,4.0,1:55:16,TIME,,+0:21,28,34
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1538910,DUFFY Flora,Person,BER,Bermuda,5.0,1:56:12,TIME,,+1:17,16,44
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1904248,TAYLOR-BROWN Georgia,Person,GBR,Great Britain,6.0,1:56:35,TIME,,+1:40,24,26
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1968257,KINGMA Maya,Person,NED,Netherlands,7.0,1:56:53,TIME,,+1:58,35,49
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1558773,LINDEMANN Laura,Person,GER,Germany,8.0,1:57:01,TIME,,+2:06,29,37
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1558784,TERTSCH Lisa,Person,GER,Germany,9.0,1:57:03,TIME,,+2:08,23,38
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1930752,SPIVEY Taylor,Person,USA,United States,10.0,1:57:11,TIME,,+2:16,25,11
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1917132,TOME Maria,Person,POR,Portugal,11.0,1:57:13,TIME,,+2:18,4,41
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1558782,EIM Nina,Person,GER,Germany,12.0,1:57:13,TIME,,+2:18,20,36
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1894231,SLUPEK Roksana,Person,POL,Poland,13.0,1:57:16,TIME,,+2:21,5,28
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1968256,KLAMER Rachel,Person,NED,Netherlands,14.0,1:57:39,TIME,,+2:44,15,50
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1904249,WAUGH Kate,Person,GBR,Great Britain,15.0,1:57:48,TIME,,+2:53,19,27
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1560538,BETTO Alice,Person,ITA,Italy,16.0,1:57:56,TIME,,+3:01,42,54
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1938081,GODOY CONTRERAS Anna,Person,ESP,Spain,17.0,1:58:13,TIME,,+3:18,41,43
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1533189,TAPIA VIDAL Rosa Maria,Person,MEX,Mexico,18.0,1:58:29,TIME,,+3:34,18,17
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1930739,KNIBB Taylor,Person,USA,United States,19.0,1:58:37,TIME,,+3:42,22,10
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1960867,ARNOLD Djenyfer,Person,BRA,Brazil,20.0,1:58:45,TIME,,+3:50,37,23
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1946393,LINN Sophie,Person,AUS,Australia,21.0,1:58:52,TIME,,+3:57,3,14
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1560539,SEREGNI Bianca,Person,ITA,Italy,22.0,1:59:11,TIME,,+4:16,1,55
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1573198,MANSSON Tilda,Person,SWE,Sweden,23.0,1:59:22,TIME,,+4:27,9,47
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1903292,VERMEYLEN Jolien,Person,BEL,Belgium,24.0,1:59:44,TIME,,+4:49,36,6
2024-07-31T10:28:52+02:00,TRIWOLYMPIC-----------FNL-000100--,TRIWOLYMPIC,Women's Individual,Women's Individual,Women's Individual,W,Triathlon,TRI,Pont Alexandre III,1960873,LOPES Vittoria,Person,BRA,Brazil,25.0,2:00:10,TIME,,+5:15,14,24
