date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,start_order
2024-08-02T19:31:50+02:00,VVOMTEAM6-------------GPA-000500--,VVOMTEAM6,Men,Men's Preliminary Round - Pool A,Preliminary Round - Pool A,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---SLO01,Slovenia,Team,SLO,Slovenia,3,POINTS,W,2
2024-08-02T20:04:41+02:00,VVOMTEAM6-------------GPB-000100--,VVOMTEAM6,Men,Men's Preliminary Round - Pool B,Preliminary Round - Pool B,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,1
2024-08-02T20:04:41+02:00,VVOMTEAM6-------------GPB-000100--,VVOMTEAM6,Men,Men's Preliminary Round - Pool B,Preliminary Round - Pool B,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---BRA01,Brazil,Team,BRA,Brazil,1,POINTS,L,2
2024-08-02T20:06:20+02:00,VVOMTEAM6-------------GPA-000400--,VVOMTEAM6,Men,Men's Preliminary Round - Pool A,Preliminary Round - Pool A,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---FRA01,France,Team,FRA,France,3,POINTS,W,1
2024-08-02T20:06:20+02:00,VVOMTEAM6-------------GPA-000400--,VVOMTEAM6,Men,Men's Preliminary Round - Pool A,Preliminary Round - Pool A,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---CAN01,Canada,Team,CAN,Canada,0,POINTS,L,2
2024-08-02T20:07:10+02:00,VVOMTEAM6-------------GPC-000400--,VVOMTEAM6,Men,Men's Preliminary Round - Pool C,Preliminary Round - Pool C,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---JPN01,Japan,Team,JPN,Japan,3,POINTS,W,1
2024-08-02T20:07:10+02:00,VVOMTEAM6-------------GPC-000400--,VVOMTEAM6,Men,Men's Preliminary Round - Pool C,Preliminary Round - Pool C,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---ARG01,Argentina,Team,ARG,Argentina,1,POINTS,L,2
2024-08-02T22:48:26+02:00,VVOMTEAM6-------------GPC-000600--,VVOMTEAM6,Men,Men's Preliminary Round - Pool C,Preliminary Round - Pool C,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---JPN01,Japan,Team,JPN,Japan,1,POINTS,L,1
2024-08-02T22:48:26+02:00,VVOMTEAM6-------------GPC-000600--,VVOMTEAM6,Men,Men's Preliminary Round - Pool C,Preliminary Round - Pool C,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,2
2024-08-03T18:58:40+02:00,VVOMTEAM6-------------GPB-000600--,VVOMTEAM6,Men,Men's Preliminary Round - Pool B,Preliminary Round - Pool B,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---POL01,Poland,Team,POL,Poland,1,POINTS,L,1
2024-08-03T18:58:40+02:00,VVOMTEAM6-------------GPB-000600--,VVOMTEAM6,Men,Men's Preliminary Round - Pool B,Preliminary Round - Pool B,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,2
2024-08-03T23:16:26+02:00,VVOMTEAM6-------------GPA-000600--,VVOMTEAM6,Men,Men's Preliminary Round - Pool A,Preliminary Round - Pool A,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---CAN01,Canada,Team,CAN,Canada,2,POINTS,L,1
2024-08-03T23:16:26+02:00,VVOMTEAM6-------------GPA-000600--,VVOMTEAM6,Men,Men's Preliminary Round - Pool A,Preliminary Round - Pool A,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---SRB01,Serbia,Team,SRB,Serbia,3,POINTS,W,2
2024-08-05T11:08:50+02:00,VVOMTEAM6-------------QFNL000300--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---SLO01,Slovenia,Team,SLO,Slovenia,1,POINTS,L,1
2024-08-05T11:08:50+02:00,VVOMTEAM6-------------QFNL000300--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---POL01,Poland,Team,POL,Poland,3,POINTS,W,2
2024-08-05T15:45:54+02:00,VVOMTEAM6-------------QFNL000100--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,1
2024-08-05T15:45:54+02:00,VVOMTEAM6-------------QFNL000100--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---JPN01,Japan,Team,JPN,Japan,2,POINTS,L,2
2024-08-05T19:12:19+02:00,VVOMTEAM6-------------QFNL000200--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---FRA01,France,Team,FRA,France,3,POINTS,W,1
2024-08-05T19:12:19+02:00,VVOMTEAM6-------------QFNL000200--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---GER01,Germany,Team,GER,Germany,2,POINTS,L,2
2024-08-05T23:09:55+02:00,VVOMTEAM6-------------QFNL000400--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,1
2024-08-05T23:09:55+02:00,VVOMTEAM6-------------QFNL000400--,VVOMTEAM6,Men,Men's Quarterfinals,Quarterfinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---BRA01,Brazil,Team,BRA,Brazil,1,POINTS,L,2
2024-08-07T18:31:43+02:00,VVOMTEAM6-------------SFNL000200--,VVOMTEAM6,Men,Men's Semifinals,Semifinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---POL01,Poland,Team,POL,Poland,3,POINTS,W,1
2024-08-07T18:31:43+02:00,VVOMTEAM6-------------SFNL000200--,VVOMTEAM6,Men,Men's Semifinals,Semifinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---USA01,United States of America,Team,USA,United States,2,POINTS,L,2
2024-08-07T21:43:22+02:00,VVOMTEAM6-------------SFNL000100--,VVOMTEAM6,Men,Men's Semifinals,Semifinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---ITA01,Italy,Team,ITA,Italy,0,POINTS,L,1
2024-08-07T21:43:22+02:00,VVOMTEAM6-------------SFNL000100--,VVOMTEAM6,Men,Men's Semifinals,Semifinals,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---FRA01,France,Team,FRA,France,3,POINTS,W,2
2024-08-09T17:46:23+02:00,VVOMTEAM6-------------FNL-000200--,VVOMTEAM6,Men,Men's Bronze Medal Match,Bronze Medal Match,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---ITA01,Italy,Team,ITA,Italy,0,POINTS,L,1
2024-08-09T17:46:23+02:00,VVOMTEAM6-------------FNL-000200--,VVOMTEAM6,Men,Men's Bronze Medal Match,Bronze Medal Match,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,2
2024-08-10T14:29:56+02:00,VVOMTEAM6-------------FNL-000100--,VVOMTEAM6,Men,Men's Gold Medal Match,Gold Medal Match,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---FRA01,France,Team,FRA,France,3,POINTS,W,1
2024-08-10T14:29:56+02:00,VVOMTEAM6-------------FNL-000100--,VVOMTEAM6,Men,Men's Gold Medal Match,Gold Medal Match,M,Volleyball,VVO,South Paris Arena 1,VVOMTEAM6---POL01,Poland,Team,POL,Poland,0,POINTS,L,2
2024-07-29T14:11:50+02:00,VVOWTEAM6-------------GPB-000200--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---BRA01,Brazil,Team,BRA,Brazil,3,POINTS,W,1
2024-07-29T14:11:50+02:00,VVOWTEAM6-------------GPB-000200--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---KEN01,Kenya,Team,KEN,Kenya,0,POINTS,L,2
2024-07-31T00:12:15+02:00,VVOWTEAM6-------------GPA-000200--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---FRA01,France,Team,FRA,France,0,POINTS,L,1
2024-07-31T00:12:15+02:00,VVOWTEAM6-------------GPA-000200--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---SRB01,Serbia,Team,SRB,Serbia,3,POINTS,W,2
2024-07-31T16:09:41+02:00,VVOWTEAM6-------------GPC-000100--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,1
2024-07-31T16:09:41+02:00,VVOWTEAM6-------------GPC-000100--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---DOM01,Dominican Republic,Team,DOM,Dominican Republic,1,POINTS,L,2
2024-07-31T16:19:42+02:00,VVOWTEAM6-------------GPB-000100--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---POL01,Poland,Team,POL,Poland,3,POINTS,W,1
2024-07-31T16:19:42+02:00,VVOWTEAM6-------------GPB-000100--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---JPN01,Japan,Team,JPN,Japan,1,POINTS,L,2
2024-07-31T16:21:33+02:00,VVOWTEAM6-------------GPC-000200--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---TUR01,Türkiye,Team,TUR,Türkiye,3,POINTS,W,1
2024-07-31T16:21:33+02:00,VVOWTEAM6-------------GPC-000200--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---NED01,Netherlands,Team,NED,Netherlands,2,POINTS,L,2
2024-07-31T22:19:28+02:00,VVOWTEAM6-------------GPB-000300--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---POL01,Poland,Team,POL,Poland,3,POINTS,W,1
2024-07-31T22:19:28+02:00,VVOWTEAM6-------------GPB-000300--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---KEN01,Kenya,Team,KEN,Kenya,0,POINTS,L,2
2024-08-01T14:48:22+02:00,VVOWTEAM6-------------GPC-000300--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---TUR01,Türkiye,Team,TUR,Türkiye,3,POINTS,W,1
2024-08-01T14:48:22+02:00,VVOWTEAM6-------------GPC-000300--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---DOM01,Dominican Republic,Team,DOM,Dominican Republic,1,POINTS,L,2
2024-08-01T18:34:37+02:00,VVOWTEAM6-------------GPC-000400--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,1
2024-08-01T18:34:37+02:00,VVOWTEAM6-------------GPC-000400--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---NED01,Netherlands,Team,NED,Netherlands,0,POINTS,L,2
2024-08-01T18:48:13+02:00,VVOWTEAM6-------------GPA-000100--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---USA01,United States of America,Team,USA,United States,2,POINTS,L,1
2024-08-01T18:48:13+02:00,VVOWTEAM6-------------GPA-000100--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W,2
2024-08-01T22:21:48+02:00,VVOWTEAM6-------------GPA-000400--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---FRA01,France,Team,FRA,France,0,POINTS,L,1
2024-08-01T22:21:48+02:00,VVOWTEAM6-------------GPA-000400--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W,2
2024-08-02T20:03:05+02:00,VVOWTEAM6-------------GPA-000300--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,1
2024-08-02T20:03:05+02:00,VVOWTEAM6-------------GPA-000300--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---SRB01,Serbia,Team,SRB,Serbia,2,POINTS,L,2
2024-08-02T20:03:44+02:00,VVOWTEAM6-------------GPB-000400--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---BRA01,Brazil,Team,BRA,Brazil,3,POINTS,W,1
2024-08-02T20:03:44+02:00,VVOWTEAM6-------------GPB-000400--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---JPN01,Japan,Team,JPN,Japan,0,POINTS,L,2
2024-08-03T11:03:24+02:00,VVOWTEAM6-------------GPC-000500--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---NED01,Netherlands,Team,NED,Netherlands,1,POINTS,L,1
2024-08-03T11:03:24+02:00,VVOWTEAM6-------------GPC-000500--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---DOM01,Dominican Republic,Team,DOM,Dominican Republic,3,POINTS,W,2
2024-08-03T14:14:15+02:00,VVOWTEAM6-------------GPB-000500--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---JPN01,Japan,Team,JPN,Japan,3,POINTS,W,1
2024-08-03T14:14:15+02:00,VVOWTEAM6-------------GPB-000500--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---KEN01,Kenya,Team,KEN,Kenya,0,POINTS,L,2
2024-08-04T10:19:28+02:00,VVOWTEAM6-------------GPC-000600--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,1
2024-08-04T10:19:28+02:00,VVOWTEAM6-------------GPC-000600--,VVOWTEAM6,Women,Women's Preliminary Round - Pool C,Preliminary Round - Pool C,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---TUR01,Türkiye,Team,TUR,Türkiye,0,POINTS,L,2
2024-08-04T14:43:06+02:00,VVOWTEAM6-------------GPA-000500--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---FRA01,France,Team,FRA,France,0,POINTS,L,1
2024-08-04T14:43:06+02:00,VVOWTEAM6-------------GPA-000500--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,2
2024-08-04T19:04:58+02:00,VVOWTEAM6-------------GPA-000600--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---CHN01,People's Republic of China,Team,CHN,China,3,POINTS,W,1
2024-08-04T19:04:58+02:00,VVOWTEAM6-------------GPA-000600--,VVOWTEAM6,Women,Women's Preliminary Round - Pool A,Preliminary Round - Pool A,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---SRB01,Serbia,Team,SRB,Serbia,1,POINTS,L,2
2024-08-04T22:42:32+02:00,VVOWTEAM6-------------GPB-000600--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---BRA01,Brazil,Team,BRA,Brazil,3,POINTS,W,1
2024-08-04T22:42:32+02:00,VVOWTEAM6-------------GPB-000600--,VVOWTEAM6,Women,Women's Preliminary Round - Pool B,Preliminary Round - Pool B,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---POL01,Poland,Team,POL,Poland,0,POINTS,L,2
2024-08-06T11:25:53+02:00,VVOWTEAM6-------------QFNL000300--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---CHN01,People's Republic of China,Team,CHN,China,2,POINTS,L,1
2024-08-06T11:25:53+02:00,VVOWTEAM6-------------QFNL000300--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---TUR01,Türkiye,Team,TUR,Türkiye,3,POINTS,W,2
2024-08-06T14:19:09+02:00,VVOWTEAM6-------------QFNL000100--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---BRA01,Brazil,Team,BRA,Brazil,3,POINTS,W,1
2024-08-06T14:19:09+02:00,VVOWTEAM6-------------QFNL000100--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---DOM01,Dominican Republic,Team,DOM,Dominican Republic,0,POINTS,L,2
2024-08-06T18:26:43+02:00,VVOWTEAM6-------------QFNL000200--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,1
2024-08-06T18:26:43+02:00,VVOWTEAM6-------------QFNL000200--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---POL01,Poland,Team,POL,Poland,0,POINTS,L,2
2024-08-06T22:27:45+02:00,VVOWTEAM6-------------QFNL000400--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---ITA01,Italy,Team,ITA,Italy,3,POINTS,W,1
2024-08-06T22:27:45+02:00,VVOWTEAM6-------------QFNL000400--,VVOWTEAM6,Women,Women's Quarterfinals,Quarterfinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---SRB01,Serbia,Team,SRB,Serbia,0,POINTS,L,2
2024-08-08T18:21:29+02:00,VVOWTEAM6-------------SFNL000100--,VVOWTEAM6,Women,Women's Semifinals,Semifinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---BRA01,Brazil,Team,BRA,Brazil,2,POINTS,L,1
2024-08-08T18:21:29+02:00,VVOWTEAM6-------------SFNL000100--,VVOWTEAM6,Women,Women's Semifinals,Semifinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---USA01,United States of America,Team,USA,United States,3,POINTS,W,2
2024-08-08T21:33:21+02:00,VVOWTEAM6-------------SFNL000200--,VVOWTEAM6,Women,Women's Semifinals,Semifinals,W,Volleyball,VVO,South Paris Arena 1,VVOWTEAM6---TUR01,Türkiye,Team,TUR,Türkiye,0,POINTS,L,1
